"year","day_of_year","station_id","E_km","N_km","distance_fished","depth","bottom_temp","halibut","flounder","pollock"
2014,165,"C-07",939.20109344865,6194.21581994666,2.686,94,4,1,1,0
2015,158,"G-08",961.759587169421,6343.07212221415,2.695,66,4,1,1,1
2016,157,"E-08",968.260789866982,6267.58456638707,2.89,84,4.7,0,1,0
2017,173,"C-04",826.86634947766,6180.61516420415,2.841,118,4.5,1,1,1
2010,163,"C-07",940.128773835084,6193.59341165309,2.842,95,1.8,1,1,0
2012,162,"N-07",896.711754095475,6597.87019219722,2.769,22,5.9,0,0,1
2013,165,"E-07",934.113010645045,6266.69515455585,2.686,86,1.3,1,1,1
2014,165,"D-07",933.459942453704,6227.98121674529,2.728,89,3.9,1,1,1
2015,159,"H-08",958.150281913513,6381.04278977593,2.722,53,4.8,1,1,1
2016,158,"F-08",966.379983176418,6306.82278337193,2.965,75,4.7,1,1,0
2017,174,"D-04",825.10093207637,6218.59465588847,2.926,108,3.9,1,1,0
2010,163,"D-07",933.847234892854,6227.66217330932,2.719,90,1.8,1,1,0
2012,162,"M-07",901.656555223881,6561.5758250363,2.802,27,3.8,0,0,1
2013,166,"F-08",965.297583203037,6305.85634852323,2.788,75,0.5,1,0,1
2014,166,"E-07",933.990408008817,6266.36351418415,2.627,85,3.4,1,1,1
2015,159,"I-08",954.586452934753,6416.17441137259,2.816,46,4.9,1,0,0
2016,158,"G-08",965.432562013944,6344.28957829249,2.851,67,4.9,1,1,1
2017,174,"E-04",821.251554005317,6254.52693848959,2.86,93,2,1,1,0
2010,163,"E-07",934.320639411176,6265.24285321573,2.77,85,0.4,1,1,1
2011,161,"B-07",942.340035391282,6154.92537650088,1.895,78,3.9,1,1,0
2012,162,"L-07",905.143931752447,6524.62812425527,2.687,34,2.8,1,0,1
2014,166,"F-07",927.342787315026,6302.84745209441,2.768,75,3.3,1,1,1
2015,159,"J-08",949.364790652472,6454.22820704571,2.812,43,5.2,1,0,1
2016,158,"G-09",997.055725826994,6352.09997917357,2.89,61,5.3,1,1,1
2017,174,"F-04",816.232477120785,6292.31292208178,2.804,78,1.4,1,1,1
2010,164,"F-07",928.207819189464,6301.20173236236,2.824,74,-0.9,1,0,1
2011,162,"E-09",1006.16036455265,6274.43597549704,2.564,79,2.7,1,1,1
2012,162,"K-07",909.896732605996,6487.68557422332,2.667,41,2.3,1,0,1
2013,166,"F-07",927.710679626147,6302.57671438919,2.816,75,0.7,1,0,1
2014,166,"G-07",922.757527521087,6339.81729480988,2.712,69,3.3,1,1,1
2015,159,"K-08",946.624660720083,6491.65151213767,2.7,37,5,1,0,1
2016,158,"H-09",992.200732530975,6380.69495274781,2.935,50,5.9,1,1,1
2017,174,"G-04",811.923909931864,6328.09259537756,2.875,72,0.4,1,0,0
2010,164,"G-07",922.048640056245,6337.50524218526,2.687,69,-1,1,0,1
2011,162,"E-08",968.382898216157,6269.09261218452,2.617,84,2.6,1,1,1
2012,162,"J-07",913.428057317591,6450.48383176189,2.807,46,1.6,1,0,1
2013,166,"G-07",922.897366178654,6339.10381346184,2.72,69,0,1,0,0
2014,166,"H-07",920.890356231119,6376.95286588273,2.596,63,3.4,1,0,1
2015,159,"L-08",943.136901581769,6528.21640148462,2.711,32,4.7,1,0,1
2016,159,"H-08",958.555576136841,6381.15922478318,2.841,52,5.7,1,1,1
2017,174,"H-04",808.958889162514,6365.31682183404,2.861,67,0.2,0,0,0
2010,164,"H-07",920.809941056293,6376.14935926146,2.781,62,0.7,1,0,1
2011,162,"F-08",967.175862752198,6306.49572883811,2.723,74,1.8,1,1,1
2012,163,"I-07",917.171687586204,6412.54444374174,2.67,51,1.3,1,0,1
2013,167,"H-07",920.601551815519,6376.73403926616,2.711,62,1,1,0,1
2014,166,"I-07",916.902378431753,6413.25174317009,2.682,51,3.3,1,0,1
2015,159,"M-08",938.522878791634,6564.05423689898,2.735,23,5.1,0,0,1
2016,159,"I-08",957.101149439856,6418.02341129659,2.808,47,6.7,1,1,1
2017,175,"I-04",804.757715490967,6402.74365600428,2.857,64,0.5,0,0,1
2010,164,"I-07",916.963067099818,6411.72982145823,2.684,52,1.8,1,0,1
2011,162,"G-08",961.538867781876,6343.35735519898,2.694,65,2,1,1,1
2012,163,"H-07",920.048727998655,6376.07583007223,2.677,61,0,1,0,0
2013,167,"I-07",917.386973936292,6413.29080280667,2.669,50,1.4,1,0,0
2014,167,"J-07",912.536694708565,6448.88132350545,2.678,46,4.4,1,0,1
2015,161,"N-07",897.114002184269,6598.98062965701,2.788,23,6.8,0,0,1
2016,159,"I-09",991.721625173596,6422.89249288666,2.91,45,7,1,1,1
2017,175,"I-03",767.67448937241,6402.49412317545,2.868,67,0.6,0,0,1
2010,164,"J-07",912.734684021097,6449.54966009564,2.732,46,2,1,0,1
2011,163,"H-08",958.525410053011,6380.82617724658,2.779,53,2.1,1,0,1
2012,163,"G-07",923.116115634854,6339.54566731943,2.653,67,-0.8,1,0,1
2013,167,"J-07",912.71730398024,6450.00325139952,2.884,46,2.3,1,0,1
2014,167,"K-07",909.390110454867,6487.21305972325,2.8,41,4.4,1,0,1
2015,161,"M-07",901.472758047742,6561.35062188153,2.75,28,5,1,0,1
2016,159,"J-09",987.083363996096,6457.28051375435,2.945,43,6.9,1,0,0
2017,175,"H-03",771.039451369112,6363.65295363987,2.801,70,0.2,0,0,0
2010,165,"K-07",909.254853027655,6487.14957202379,2.777,40,2.7,1,0,1
2011,163,"K-08",946.711120732734,6492.09724849292,2.613,38,3.2,1,0,1
2012,163,"F-07",927.622605431752,6302.24585001618,2.665,75,-0.3,1,1,1
2013,167,"K-07",907.995628275077,6487.63630062715,2.813,41,2.4,1,0,1
2014,167,"L-07",905.217234329379,6524.51969941052,2.75,35,5.2,1,0,0
2015,161,"L-07",905.603062173863,6525.33420837235,2.715,34,4.9,1,0,1
2016,159,"J-08",952.081128829878,6457.33926751456,2.806,44,7.2,1,0,0
2017,175,"G-03",774.766739738694,6326.64265790958,2.838,73,0.5,0,0,0
2010,165,"N-05",824.164651346915,6590.46374936492,2.911,20,2.9,1,0,0
2011,163,"L-08",942.55488961929,6528.12664435435,2.651,32,3.9,1,0,1
2012,164,"E-07",934.722116366804,6266.97080732366,2.666,86,0,0,1,1
2013,167,"K-06",871.621990316303,6483.08941973869,2.76,44,1.9,1,0,1
2014,167,"L-06",869.124857980676,6522.07617309432,2.614,37,4.7,1,0,0
2015,161,"K-07",910.035007431165,6487.3113483191,2.674,41,5.1,1,0,1
2016,159,"K-08",947.043680267481,6489.47171322817,2.846,37,7.6,1,0,0
2017,176,"F-03",780.476356847329,6290.71201917655,2.77,83,1.6,1,1,1
2010,165,"M-05",827.0709835428,6555.43693385182,2.903,27,3.3,1,0,1
2011,163,"M-08",938.752652472076,6564.15369233085,2.802,22,4.6,1,0,1
2012,164,"D-07",933.676831443841,6227.23174970331,2.814,90,0.8,1,0,1
2013,168,"J-06",877.185322143911,6446.57444328053,2.794,45,2.2,1,0,0
2014,167,"M-06",864.675868736916,6557.15544458329,2.673,28,5.8,1,0,1
2015,162,"J-07",913.706286529355,6449.78258988114,2.887,47,5.2,1,0,1
2016,161,"M-06",865.225969312134,6554.85513524212,2.96,28,8.4,1,0,1
2017,176,"E-03",783.635108621881,6254.18299631074,2.816,103,2.8,1,1,0
2010,165,"L-05",828.738469475453,6517.96761259314,2.753,39,2,1,0,1
2011,163,"N-07",897.6458786022,6596.82433169902,2.71,22,5.4,1,0,1
2013,168,"I-06",880.328954883836,6408.3932496714,2.745,54,1.2,1,0,0
2014,168,"N-06",861.296000824457,6592.05712081579,2.796,23,7,1,0,1
2015,162,"I-07",916.926598653259,6413.76291375593,2.761,51,4.5,1,0,1
2016,161,"L-06",869.610555340276,6522.36342576586,2.805,37,7.6,1,0,0
2017,176,"D-03",786.80649612157,6215.71529983119,2.737,125,4.3,1,1,0
2010,165,"K-05",834.096313250343,6480.30126010827,2.864,45,1.1,1,0,1
2011,164,"M-06",863.962688252876,6558.23638341546,2.77,28,3.6,1,0,1
2012,164,"C-07",940.85566457328,6194.66132451672,2.769,95,0.6,1,1,0
2013,168,"H-06",883.583697166915,6372.04727800037,2.712,65,-0.2,1,0,1
2014,168,"K-06",870.979478603067,6482.98603422333,2.785,43,4.6,1,0,1
2015,162,"H-07",920.073642844097,6375.75483530008,2.782,61,3.8,1,1,1
2016,161,"L-07",904.612598083201,6522.6576231562,2.778,36,7.8,1,0,0
2017,176,"C-03",790.282618664074,6178.71394170393,2.956,127,4.2,1,1,1
2010,166,"J-05",839.537470090401,6443.80996841132,2.674,49,1.7,1,0,1
2011,164,"L-06",868.006822679243,6521.02915445385,2.678,37,3.5,1,0,1
2012,165,"B-07",942.274090148615,6156.08755457152,2.815,81,2,1,1,0
2013,168,"G-06",888.475812554247,6335.16700196359,2.699,69,0.1,1,0,1
2014,168,"K-05",834.345740909361,6479.15487082376,2.74,45,3.5,1,0,1
2015,162,"G-07",922.855749697114,6338.75750813903,2.721,68,3.6,0,1,1
2016,161,"K-07",909.803040147104,6487.20799308028,2.917,43,7.6,1,0,0
2017,176,"B-03",795.554848397726,6142.68230908482,2.85,131,4.4,0,1,0
2010,166,"I-05",842.754473285652,6405.8367739215,2.78,60,0.5,1,0,1
2011,164,"K-06",871.945906103444,6483.42371627794,2.737,44,2.3,1,0,1
2013,168,"F-06",893.123405889143,6298.72770994389,2.779,75,0.6,0,0,1
2014,168,"J-05",839.891705947488,6444.51609490886,2.72,51,3.2,1,0,1
2015,162,"F-07",927.674969978035,6301.88506606944,2.779,75,3.5,1,1,1
2016,162,"K-06",871.917187734804,6483.12691933179,2.894,45,7.1,1,0,1
2017,177,"A-03",799.697940556213,6105.78469155999,2.749,142,4.3,1,1,0
2010,166,"H-05",846.903591347314,6369.47826068429,2.748,67,-0.5,1,0,1
2011,164,"J-06",877.060992251095,6447.01019635902,2.713,44,2,1,0,1
2012,165,"Z-05",876.616403753905,6074.49120304836,2.76,83,3.5,1,1,1
2013,168,"E-06",896.862986957132,6261.2967537712,2.742,87,1.1,0,1,1
2014,168,"J-06",876.527092819314,6446.04206290897,2.824,46,4.5,1,0,1
2015,163,"E-07",934.340730460289,6266.30919586837,2.736,84,4,1,1,0
2016,162,"J-06",878.018227712575,6445.99093104724,2.803,45,6.9,1,0,0
2017,177,"A-02",758.947523120767,6103.53751938791,2.86,156,4.3,1,1,0
2010,166,"G-05",850.776314176036,6331.96345963423,2.787,71,-1,1,0,1
2011,164,"I-06",880.526036381907,6409.90344377598,2.558,52,2.2,1,0,1
2012,165,"AZ0504",850.351008087023,6089.55143744788,2.71,155,3.4,1,1,0
2013,169,"D-06",899.614496051393,6224.10858080025,2.885,93,1.7,0,1,1
2014,169,"I-06",879.585784639688,6409.08540884612,2.771,52,3.3,0,0,1
2015,163,"E-06",896.515816409322,6261.3493651968,2.777,88,4.4,0,1,1
2016,162,"J-07",912.352596415991,6447.24591104582,2.769,47,7.3,1,0,1
2017,177,"B-02",755.525736980236,6139.91897316536,2.774,141,4.4,1,1,0
2010,166,"F-05",854.247810045684,6295.30929448196,2.805,75,-1,1,0,1
2011,165,"H-06",882.658450077847,6374.60326588022,2.614,66,0.8,1,0,1
2012,166,"A-05",874.3550561221,6109.415958599,2.789,112,2.8,1,1,0
2013,169,"C-06",901.885409174121,6187.94849220875,2.792,96,2.5,1,1,1
2014,169,"I-05",843.006357749915,6404.92391976595,2.79,60,2.3,1,0,1
2015,163,"F-06",892.601091416822,6298.99619245862,2.869,75,3.9,1,1,1
2016,162,"I-07",915.376360758724,6413.38317138149,2.792,52,6,1,1,1
2017,177,"C-02",752.464976570184,6177.67646101288,2.747,135,4.3,1,1,0
2010,167,"E-05",858.20232134685,6258.35099445804,2.735,86,0.9,1,1,1
2011,165,"G-06",888.355378097065,6335.35225862869,2.642,70,2,1,1,1
2012,166,"B-05",869.325619025795,6146.48181529802,2.825,112,2.8,1,1,0
2013,169,"B-06",909.066302184021,6150.94075515528,2.793,101,3.8,1,1,0
2014,169,"H-05",846.794975334814,6370.99405927928,2.764,67,2.4,1,0,1
2015,163,"G-06",887.977957266423,6335.13028360988,2.828,69,3.3,0,1,1
2016,162,"I-06",880.597487938909,6408.6650712904,2.793,55,5.5,1,1,1
2017,177,"D-02",748.550716520479,6213.76647456505,2.791,134,4.2,1,1,0
2010,167,"D-05",862.746090483966,6222.02648704274,2.759,96,2.6,1,1,0
2011,165,"F-06",892.44766134535,6298.50518871459,2.734,75,2.5,1,1,1
2012,166,"C-05",865.615343594382,6182.03687668643,2.827,109,2.6,1,1,1
2013,169,"A-06",909.83197168196,6118.41119654733,2.76,66,4.6,1,1,1
2014,169,"H-06",883.122228748848,6371.33909925124,2.72,66,2.6,1,0,1
2015,163,"H-06",883.41630235043,6372.60000616104,2.83,65,3.5,1,0,1
2016,163,"H-06",885.280577491629,6372.59429033234,2.896,66,4.8,1,1,1
2017,178,"E-02",744.732059364202,6250.66059287781,2.88,113,3.7,1,1,0
2010,167,"C-05",866.858887914566,6184.30739202172,2.878,109,3.4,1,1,1
2011,165,"E-06",896.161844034271,6261.04239355181,2.659,86,2.4,1,1,1
2012,166,"D-05",862.258623181888,6220.99915401907,2.798,96,2,1,1,0
2013,172,"AZ0504",851.536687122944,6092.13311501956,2.838,148,3.7,1,1,1
2014,170,"G-06",888.207137060201,6335.89838542408,2.715,70,2.8,1,0,1
2015,164,"I-06",880.642241819684,6409.15379891366,2.828,53,4.1,1,0,1
2016,163,"H-07",921.362341723512,6374.83140315131,2.798,62,4.9,1,1,0
2017,178,"F-02",740.756981272889,6288.53347737385,2.892,95,1.7,1,1,1
2010,167,"B-05",869.701891702549,6146.52010868962,2.909,111,3.9,1,1,1
2011,165,"D-06",899.390474336588,6224.26635340898,2.665,92,2.2,1,1,1
2012,166,"E-05",858.257948230687,6259.25518050117,2.848,86,0.5,1,0,0
2013,172,"A-04",835.741376030136,6106.89867447665,2.848,130,4,1,1,1
2014,170,"G-05",850.808283470511,6331.03250121776,2.658,71,3.1,1,1,1
2015,164,"J-06",877.831977549719,6446.10093471809,2.856,46,4.8,1,0,1
2016,163,"G-07",922.190848074621,6339.56412031131,2.798,68,4.7,1,1,1
2017,178,"G-02",737.386515894471,6324.98650715277,2.939,74,1.5,1,1,1
2010,168,"B-04",830.37203808802,6144.34863568061,2.743,120,4.2,0,1,0
2011,166,"F-04",817.52542793901,6289.78589177748,2.639,79,2.4,1,1,1
2012,167,"F-05",855.04662692382,6295.0536361273,2.803,76,-0.2,1,0,0
2013,172,"B-04",831.453323626068,6143.99348603729,2.808,121,4.2,0,1,1
2014,170,"F-05",853.96019294408,6295.60717348176,2.777,75,3.1,0,0,1
2015,164,"K-06",871.943624444704,6483.5937829058,2.797,42,4.8,1,0,0
2016,163,"G-06",888.912184952657,6332.98570014916,2.771,70,4.8,1,1,1
2017,178,"H-02",733.476342813448,6361.62258161369,2.729,71,0.7,1,0,0
2010,168,"D-03",786.542175604343,6215.72893852139,2.721,124,3.8,1,1,0
2011,166,"G-04",812.856670481927,6327.44379045876,2.624,73,1.6,1,1,1
2012,167,"G-05",850.481764535681,6330.3558933357,2.669,71,-0.8,1,0,1
2013,173,"D-04",825.388125196983,6218.68066260607,2.849,108,3.3,1,1,1
2014,170,"F-06",891.259103407735,6297.60251385531,2.896,75,2.9,0,1,1
2015,164,"L-06",867.934953991833,6519.67905558861,2.788,36,5,1,0,1
2016,163,"F-06",893.946948260164,6299.937123313,2.779,75,4.7,1,1,1
2017,178,"I-02",730.684819816585,6397.32641987791,2.794,69,0.4,1,0,0
2010,168,"E-03",783.063492230295,6253.12648413942,2.743,103,2.9,1,1,0
2011,166,"H-04",808.743560570864,6365.8180350517,2.682,68,0.4,1,0,1
2012,167,"H-05",846.939802156347,6369.37616468458,2.775,66,-0.5,1,0,1
2013,173,"E-04",821.156773546497,6255.01207995222,2.825,93,1.6,1,1,1
2014,170,"E-06",896.03126761347,6263.06362128596,2.676,88,3.5,1,1,0
2015,164,"M-06",864.888824759618,6557.33487061138,2.999,27,5.2,0,0,1
2016,164,"F-07",927.060017549138,6301.22558801628,2.859,75,4.8,1,1,1
2017,179,"J-02",726.277953491616,6434.24060585331,2.873,64,0.5,1,0,0
2010,168,"F-03",779.186363207714,6290.34840291525,2.732,84,-0.4,1,0,1
2011,166,"I-04",805.282897517519,6403.0661649719,2.694,64,0.8,1,0,1
2012,167,"I-05",843.333724109473,6405.29138423514,2.736,61,0.4,1,0,1
2013,173,"F-04",815.368591722757,6291.08102314966,2.781,78,0.3,0,0,1
2014,171,"E-05",858.479143235721,6258.02813675755,2.729,87,2.8,1,1,1
2015,165,"N-06",860.698521056639,6593.63578564527,3.025,22,5.8,1,0,0
2016,164,"E-07",930.057853175776,6264.70710667869,2.823,86,4.7,1,1,0
2017,179,"K-01",684.677249134511,6470.20662732826,2.852,60,0.9,0,0,1
2010,168,"G-03",775.246445061096,6326.61311129601,2.811,74,-0.3,1,0,1
2011,167,"J-04",800.825749467459,6440.93113724333,2.67,55,2.1,1,0,1
2013,173,"F-03",778.848501671037,6289.71177142626,2.843,84,0.9,1,0,1
2014,171,"D-06",898.814210370652,6225.26269626316,2.899,92,3.9,1,1,0
2015,165,"L-04",794.383393029014,6514.3286989754,2.873,37,4.8,1,0,1
2016,164,"E-06",897.891825652228,6259.14355485215,2.797,87,4.7,1,1,0
2017,179,"L-01",681.201416741014,6509.07849392149,2.847,46,3.7,1,0,1
2010,168,"H-03",771.70811266842,6363.3779811798,2.663,70,0,1,0,1
2011,167,"K-04",797.37798575418,6477.11625195008,2.789,44,2.2,1,0,1
2013,174,"F-02",741.493221907808,6287.84779521028,2.776,95,1.2,1,1,1
2014,171,"D-05",863.062826149036,6220.44897835488,2.801,96,3.9,1,1,0
2015,165,"K-04",796.952285604719,6476.5531162274,2.899,44,4.2,1,0,1
2016,164,"D-06",900.174367793964,6223.94405349656,2.804,93,4.7,0,1,0
2017,179,"M-01",679.294134627448,6544.64980665379,2.886,43,4.2,1,0,0
2010,169,"I-03",767.982512577836,6399.73341707131,2.727,66,-0.6,1,0,1
2011,167,"L-04",794.141004708529,6514.07723961623,2.618,37,2.7,1,0,1
2013,174,"E-02",745.249948563475,6250.460068124,2.847,114,3.4,1,1,1
2014,171,"C-05",865.916461263557,6186.22873053859,2.772,108,4,1,1,1
2015,165,"J-04",800.927552366493,6440.35369203757,2.789,55,3.7,1,0,1
2016,165,"D-07",933.974178383708,6226.42988162934,2.878,91,4.7,1,1,0
2017,179,"N-01",675.613126397939,6579.99659777425,2.767,41,4.7,1,0,1
2010,169,"J-03",763.986582998641,6437.84541992375,2.846,60,0.1,1,0,1
2011,167,"M-04",791.084871291042,6551.13793307531,2.641,31,3.2,1,0,0
2013,174,"D-02",749.132653573292,6213.3572133982,2.845,135,3.8,1,1,1
2014,171,"C-06",902.072913110649,6186.34649246681,2.755,97,4,1,1,0
2015,165,"I-04",804.918497916338,6402.49873344055,2.869,64,3,1,1,1
2016,165,"C-06",904.194383966882,6185.88032429875,2.552,97,5.6,1,1,0
2017,180,"O-01",671.570568409049,6617.59928709176,2.82,36,5.2,1,0,1
2010,169,"K-03",759.55377449041,6474.73211614864,2.753,47,1.7,1,0,1
2011,167,"N-04",786.915307734671,6587.65551123163,2.755,25,4,1,0,0
2013,174,"C-02",751.90008779509,6176.80031776077,2.805,135,3.7,1,1,1
2014,172,"B-06",908.597281570924,6152.0030861917,2.646,102,4.6,1,1,0
2015,165,"H-04",808.275606962752,6366.91993320223,2.807,68,3.2,1,1,1
2016,165,"C-07",940.230192757402,6195.13597167734,2.821,94,4.8,1,1,0
2017,180,"P-01",667.843252991365,6653.95516784986,2.908,27,4.7,1,0,1
2010,169,"L-03",757.536872792966,6512.45156954696,2.686,42,1.9,1,0,1
2011,167,"O-04",785.340490679937,6619.79466975835,2.645,27,4.8,1,0,0
2013,177,"A-02",759.80287038243,6103.35963985516,2.808,156,3.7,0,1,0
2014,172,"A-06",909.598554129421,6118.48094741958,2.533,66,6.7,1,1,0
2015,166,"G-04",812.322159823879,6329.43979114542,2.818,72,3.8,0,1,1
2017,180,"P-18",630.635440363586,6653.69306294256,2.799,39,4.3,1,0,1
2010,169,"M-03",753.911615584779,6548.00292893172,2.73,34,2.2,1,0,1
2011,169,"O-02",709.558138731025,6619.70638610886,2.814,31,4.2,1,0,0
2013,177,"B-01",719.645714900913,6137.0670812715,2.834,149,3.7,1,1,0
2014,172,"Z-05",877.24946207072,6074.67610551584,2.258,82,5.6,1,1,0
2017,180,"Q-18",628.502458666101,6690.58268636204,2.832,36,5.1,1,0,1
2010,170,"O-02",708.752542322234,6618.77463664089,2.745,31,3.2,1,0,0
2011,169,"N-02",712.681023076969,6583.43465753808,2.687,32,4.1,1,0,1
2013,177,"C-18",676.763843720335,6172.45049998217,2.808,136,3.9,1,1,0
2014,177,"AZ0504",851.86174466332,6089.73226549865,2.841,156,3.9,1,1,1
2015,166,"F-04",815.501436731858,6293.2887993963,2.906,78,4,1,1,1
2017,180,"Q-01",666.166766104566,6692.77394791154,2.862,32,6.6,1,0,1
2010,170,"O-01",671.151565819049,6617.62467788184,2.733,35,1.4,1,0,1
2011,169,"M-02",716.785685360083,6546.32137026258,2.732,40,2.6,1,0,1
2013,178,"D-18",673.488973619931,6209.75707596556,2.964,149,3.7,0,1,0
2014,177,"A-04",835.836752130551,6106.96731631628,2.801,130,4.1,1,1,0
2015,166,"E-04",821.129309776013,6254.75965257371,2.903,91,4.3,0,1,0
2017,181,"Q-02",707.38503561633,6694.90084069264,2.989,31,7.7,1,0,1
2010,170,"P-01",668.789290452475,6655.64331617801,2.981,25,0.6,0,0,0
2011,169,"L-02",719.095250162074,6510.04049896799,2.86,44,2.4,1,0,1
2013,178,"E-18",669.474400214277,6246.69677367209,2.812,155,3.7,1,1,0
2014,177,"B-04",830.798406002381,6143.15364071346,2.747,120,4.3,1,1,1
2015,166,"D-04",825.470565625601,6220.29460080997,2.831,105,4.9,1,1,0
2016,166,"B-07",940.856044799582,6154.30138583667,2.824,80,6.3,1,1,0
2017,181,"O-18",634.236986720461,6616.28916894691,2.893,40,3.9,1,0,1
2010,170,"Q-02",706.018416214904,6694.61885532835,2.828,31,0.9,0,0,0
2011,169,"K-02",722.884165036539,6472.1953284158,2.786,51,2,1,0,1
2013,178,"F-18",666.908547093545,6282.47498812971,2.882,107,1.5,1,1,1
2014,177,"B-03",794.760586338677,6143.2688782409,2.886,132,4.1,1,1,0
2016,166,"B-06",909.112349720512,6148.12445182649,2.754,102,5.5,1,1,0
2017,181,"N-18",637.655430316509,6579.55327430541,2.821,42,4.6,1,0,1
2010,171,"Q-01",667.675715615156,6692.20638288791,2.804,33,0.6,1,0,0
2011,170,"J-02",726.000554089888,6436.74941334417,2.797,63,1.1,1,0,1
2013,178,"G-18",661.074160505766,6319.66113555261,2.781,82,1,1,1,1
2014,178,"C-03",790.578657130435,6179.12894923187,2.846,127,4,1,1,0
2015,167,"C-04",827.016511381132,6181.1639719151,2.821,119,5.1,1,1,0
2016,166,"A-06",909.996102006032,6118.85914538724,2.859,64,6.7,1,1,0
2017,181,"M-18",641.643882951118,6541.91119816445,2.925,46,4,1,0,1
2010,171,"Q-18",628.306070419875,6690.90959392373,2.719,37,0.7,0,0,1
2011,170,"I-02",731.052333077086,6399.22814728255,2.728,67,1.1,1,1,1
2013,178,"H-18",658.550528047825,6356.44883409453,2.808,74,0.4,1,1,1
2014,178,"D-03",787.117134796274,6215.42506682326,2.724,125,4,1,1,0
2016,166,"A-05",873.824847531782,6109.50681462515,2.803,111,5.1,1,1,0
2017,182,"L-18",646.173446229237,6506.48123329723,2.876,53,2.3,1,0,1
2010,171,"Q-19",591.783263235015,6689.25633255356,2.765,43,-0.9,0,0,1
2011,170,"H-02",732.941255296767,6361.35106206367,2.705,71,2.1,1,1,1
2013,179,"H-01",695.088550517142,6358.74691557269,2.918,73,0.1,1,0,1
2014,178,"E-03",783.195013209143,6252.60989359416,2.667,104,3.8,1,1,0
2015,167,"B-04",830.413105683748,6145.33788809542,2.798,120,4.8,1,1,0
2016,166,"Z-05",878.021499507085,6074.96950925045,2.816,83,5.7,1,1,0
2017,182,"K-18",648.575916140704,6468.86966347859,2.846,65,0.6,0,0,1
2010,171,"P-19",593.407799952096,6653.30106940548,2.79,46,-1.2,0,0,1
2011,170,"G-02",737.914852737876,6324.36801019807,2.803,73,3.4,1,1,1
2013,179,"H-02",733.726862803402,6360.24217298209,2.821,71,0.2,1,0,1
2014,178,"F-03",779.321305453288,6288.99175582382,2.715,84,3.5,0,1,1
2015,171,"AZ0504",851.628248913768,6089.92020499863,2.928,154,4.4,1,1,0
2016,170,"A-04",834.954532103869,6107.94859707481,2.81,130,4.5,0,1,0
2017,182,"J-18",651.514367916639,6431.23450164699,2.805,69,1,1,0,1
2010,172,"P-18",630.058596240295,6653.99089216272,2.765,40,-0.3,0,0,1
2011,174,"Z-05",876.875175215302,6074.50890557195,2.809,82,5.3,1,1,0
2013,180,"H-03",771.835606317828,6362.79573325723,2.79,70,0.5,1,1,1
2014,179,"G-03",775.789996719531,6325.8173763538,2.89,74,3.3,0,1,0
2015,171,"A-04",835.668235240925,6107.37536228885,2.857,130,4.8,1,1,1
2016,170,"B-04",830.361711870878,6142.60852102825,2.824,121,4.9,1,1,0
2017,182,"J-19",614.868328938619,6430.29683379764,2.759,70,1,0,0,0
2010,172,"O-18",635.107603903852,6616.96254548659,2.698,40,0.1,1,0,1
2011,174,"A-06",909.445687564806,6116.39410735533,2.81,63,5.6,1,1,0
2013,180,"I-03",768.110334724506,6400.14280398917,2.783,67,1,1,0,0
2014,179,"H-03",771.794339910174,6363.67516805987,2.836,70,3.3,1,1,1
2016,170,"C-04",826.377390411867,6181.80659255521,2.792,117,5,0,1,0
2017,182,"JI2019",597.32252022184,6412.6561036714,2.814,67,1.2,0,1,1
2010,172,"O-19",597.785961007166,6615.3485231537,2.689,48,-1.1,1,0,1
